time,vehicle_id,x,y,speed,angle,lane,pos,anomaly,depart,edges,edge_id,lane_id,length,lane_speed,shape,acceleration,jerk,stopped,stopped_time,leader_distance,gap_time
340.0,1000,352.9628368777672,369.3961750045782,1.2335538137847973e-05,260.5532631143738,ET03_1,50.77890706102178,0,105.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.480163722561057,0.380127340426929,0,0.0,0.0002008539269992,0.095868165557306
360.0,1000,331.1598060759849,367.3004258706456,0.5130926981342544,266.31617814563504,:millieu_7_0,21.040596138251026,0,105.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_0,52.4,13.89,"351.98,369.27 336.90,367.67 322.30,366.73 309.55,366.39 300.01,366.59",0.545197798107096,0.3813408871128766,0,0.0171306209850107,0.0376956438746565,3.7818800931486503e-06
361.0,1000,320.87272227583344,366.6919392606889,0.6143464440231875,266.93552598291586,:millieu_7_0,31.407565744624485,0,105.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_0,52.4,13.89,"351.98,369.27 336.90,367.67 322.30,366.73 309.55,366.39 300.01,366.59",0.5349156376296862,0.3734000045340412,0,0.0171306209850107,0.0466205608509963,3.513236734218632e-06
362.0,1000,308.48143389870944,366.4124018050585,0.7389102361348007,269.0590781699007,:millieu_7_0,43.87652366628634,0,105.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_0,52.4,13.89,"351.98,369.27 336.90,367.67 322.30,366.73 309.55,366.39 300.01,366.59",0.5475085419903001,0.3881659893585271,0,0.0171306209850107,0.0553119525782395,3.145048003234847e-06
363.0,1000,297.028040924961,366.7724310310258,0.6821288324685187,272.5784297228032,S01_0,2.9873071055492204,0,105.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_0,130.11,13.89,"300.01,366.59 286.77,367.40 260.92,369.61 234.48,371.31 190.94,374.47 179.52,374.98 170.19,375.06",0.4495395081723445,0.3167976276568016,0,0.0171306209850107,0.0452382996703275,2.8948959529268655e-06
364.0,1000,285.36343474835235,367.520251806814,0.692632297222279,273.8920672790981,S01_0,14.675334347430644,0,105.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_0,130.11,13.89,"300.01,366.59 286.77,367.40 260.92,369.61 234.48,371.31 190.94,374.47 179.52,374.98 170.19,375.06",0.4858891535070533,0.4035011011576258,0,0.0171306209850107,0.056942638432876,3.5806363516624178e-06
365.0,1000,273.6346568192115,368.5229829179707,0.6975295976857239,274.8865190423476,S01_0,26.44600252514191,0,105.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_0,130.11,13.89,"300.01,366.59 286.77,367.40 260.92,369.61 234.48,371.31 190.94,374.47 179.52,374.98 170.19,375.06",0.4828605069714174,0.3780821891550175,0,0.0171306209850107,0.0502991559468922,3.1162936299829824e-06
366.0,1000,261.4143334813453,369.5677378338966,0.7267626067224546,274.8865190423476,S01_0,38.70997170448669,0,105.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_0,130.11,13.89,"300.01,366.59 286.77,367.40 260.92,369.61 234.48,371.31 190.94,374.47 179.52,374.98 170.19,375.06",0.4960075100997505,0.3885236632734796,0,0.0171306209850107,0.0506090311928544,2.9377986428809244e-06
367.0,1000,249.9016024093584,370.31844462572207,0.6836473944257804,273.67885531947564,S01_0,50.24638056375401,0,105.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_0,130.11,13.89,"300.01,366.59 286.77,367.40 260.92,369.61 234.48,371.31 190.94,374.47 179.52,374.98 170.19,375.06",0.4569224639694837,0.3548075775633192,0,0.0171306209850107,0.0486337829114101,3.106935311506157e-06
368.0,1000,238.52554367572597,371.04988561842913,0.6754857178392508,273.67885531947564,S01_0,61.64506281300712,0,105.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_0,130.11,13.89,"300.01,366.59 286.77,367.40 260.92,369.61 234.48,371.31 190.94,374.47 179.52,374.98 170.19,375.06",0.4758055896423487,0.3922263630928549,0,0.0171306209850107,0.0476598940939628,3.1016001403979888e-06
369.0,1000,226.90797070080697,371.8595547217605,0.6900799772344024,274.15107413114714,S01_0,73.29002018120818,0,105.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_0,130.11,13.89,"300.01,366.59 286.77,367.40 260.92,369.61 234.48,371.31 190.94,374.47 179.52,374.98 170.19,375.06",0.4880991442203205,0.3879727573664429,0,0.0171306209850107,0.0506361481654034,3.1911965795359817e-06
370.0,1000,214.88469260246748,372.732167463854,0.7143189876111543,274.1510741311471,S01_0,85.34400585307901,0,105.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_0,130.11,13.89,"300.01,366.59 286.77,367.40 260.92,369.61 234.48,371.31 190.94,374.47 179.52,374.98 170.19,375.06",0.4933095769038498,0.3834005617838769,0,0.0171306209850107,0.0500845625497174,2.9873778261066044e-06
371.0,1000,202.82302125848528,373.6075666702615,0.7165999815409592,274.15107413114646,S01_0,97.43648282732924,0,105.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_0,130.11,13.89,"300.01,366.59 286.77,367.40 260.92,369.61 234.48,371.31 190.94,374.47 179.52,374.98 170.19,375.06",0.4814470864384233,0.3723798925131151,0,0.0171306209850107,0.0484532220802204,2.8701873292466197e-06
372.0,1000,190.79154278604508,374.4766298755795,0.7147918125641871,274.1037070898096,S01_0,109.49844732281812,0,105.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_0,130.11,13.89,"300.01,366.59 286.77,367.40 260.92,369.61 234.48,371.31 190.94,374.47 179.52,374.98 170.19,375.06",0.4792379772455213,0.3786112051841128,0,0.0171306209850107,0.0510527827826185,3.0448838659171517e-06
373.0,1000,178.40809022333798,374.9895340602501,0.7344555052572233,272.09771434838234,S01_0,121.89223257918384,0,105.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_0,130.11,13.89,"300.01,366.59 286.77,367.40 260.92,369.61 234.48,371.31 190.94,374.47 179.52,374.98 170.19,375.06",0.4908378298528122,0.3875249687877297,0,0.0171306209850107,0.050999565126417,2.912031172270905e-06
123.0,1002,81.69984630818014,437.6135642630638,0.6656466099400672,65.00477429269759,104184626#5_0,8.858151746020841,0,115.0,104184626#4 104184626#5 104184626#6 104184626#7 994046595#1 1018830566#0 1018830566#1 1018830566#2 1018830566#3 993686596#0 993686596#1 -993686596#1 -993686596#0 -1018830566#3 -1018830566#2 -1018830566#1,104184626#5,104184626#5_0,59.12,11.11,"73.67,433.87 93.94,443.32 102.74,448.39 113.04,454.68 125.26,462.56",0.472408316142194,0.349537167258743,0,0.0,0.1277217033352919,8.561187998757198e-06
124.0,1002,91.49385693621592,442.1795928982359,0.6402623691929489,65.00477429269759,104184626#5_0,19.66244724753015,0,115.0,104184626#4 104184626#5 104184626#6 104184626#7 994046595#1 1018830566#0 1018830566#1 1018830566#2 1018830566#3 993686596#0 993686596#1 -993686596#1 -993686596#0 -1018830566#3 -1018830566#2 -1018830566#1,104184626#5,104184626#5_0,59.12,11.11,"73.67,433.87 93.94,443.32 102.74,448.39 113.04,454.68 125.26,462.56",0.4665013565555944,0.3762242216637078,0,0.0,0.1124325317859075,7.90225339950731e-06
319.0,1003,504.5538311051831,477.9303825905305,0.3545847641213078,217.8561064368581,315255906#1_0,16.456137280422265,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,315255906#1,315255906#1_0,29.29,13.89,"514.65,490.92 496.68,467.80",0.5532425482838691,0.3851785583704121,0,0.0,0.0138980119636346,3.269313263974123e-06
320.0,1003,501.91491891629136,469.3310414540965,0.49844592430286,217.8715521496639,315255906#1_1,24.86730950733181,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,315255906#1,315255906#1_1,29.29,13.89,"517.18,488.96 499.20,465.84",0.5579336569040519,0.3830653351389401,0,0.0,0.0140009747669707,1.816601328512625e-06
323.0,1003,474.8701691659883,443.5329593743373,0.8328200782948747,226.39415997016891,315255814_1,4.40310391479308,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.5236596203440174,0.3665203895509803,0,0.0,0.0767598977754968,3.7413770950029433e-06
324.0,1003,465.4996812502264,434.3790163473851,0.7762389546580485,225.6697394996591,315255814_1,17.501976266887894,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.4496477064672851,0.3322620852220747,0,0.0,0.0714297902628291,3.837454193466567e-06
325.0,1003,455.8899104236791,425.6285626223526,0.770258314113885,228.1487417997934,315255814_1,30.499926542601894,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.476983861792742,0.3976828419467914,0,0.0,0.0658689127681744,3.557834183574035e-06
326.0,1003,445.7183662273652,416.99262717996623,0.7911189008583361,232.1300282260329,315255814_1,43.84989491959213,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.4914844339897269,0.389397399827589,0,0.0,0.0603234201693346,3.102696700153032e-06
327.0,1003,435.64652140146654,409.1603839830735,0.7560395814324832,232.1300282260334,315255814_1,56.60790701224459,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.4612637350852798,0.3605295642567888,0,0.0,0.0575263709386179,3.164287578359329e-06
340.0,1003,353.4037936651618,366.2303628136574,0.0004905022102576,260.53759052829616,ET03_2,50.77770741458561,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",0.4801571111800725,0.384443721389222,0,0.0,0.0553079061718793,0.0074412934276575
341.0,1003,353.4029790920172,366.2302570249373,4.819940515424155e-05,260.53796627765377,ET03_2,50.77852076961215,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",0.4799758660469809,0.3799202030009631,0,0.0,0.0250673269696669,0.0476414605302308
342.0,1003,353.40251312704044,366.23019651000527,2.7571783881819055e-05,260.5381812197623,ET03_2,50.77898603778173,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_2,51.78,13.89,"401.58,382.91 390.40,377.42 382.07,373.76 371.63,369.98 366.33,368.55 361.07,367.52 353.94,366.30 352.40,366.10",0.4802036697677672,0.3801842463692159,0,0.0,0.0068583104943336,0.0537051016160584
360.0,1003,335.5577852555519,364.38442690136617,0.3946382453963496,264.74727716751954,:millieu_7_1,16.833761820391086,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",0.5276958735846208,0.3793320469043403,0,0.0149892933618843,0.0287783650581497,4.444073049799765e-06
361.0,1003,327.5340055983181,363.87480846367697,0.4737190828023579,266.3658252009598,:millieu_7_1,24.827673693975235,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",0.5229370549510107,0.3769653531974657,0,0.0149892933618843,0.0342923871207118,3.923718831563158e-06
362.0,1003,317.85180798382004,363.426630616847,0.571186862257542,268.2625851012175,:millieu_7_1,34.466334254628315,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",0.5328703258033067,0.3864491807592685,0,0.0149892933618843,0.0388360539727699,3.303986331312221e-06
363.0,1003,305.86174488597084,363.2746525957267,0.706688462191798,270.4108838730484,:millieu_7_1,46.39155638294368,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,:millieu_7,:millieu_7_1,52.4,13.89,"352.40,366.10 337.22,364.49 322.42,363.55 309.46,363.20 299.82,363.40",0.5534175293217496,0.3933005348335059,0,0.0149892933618843,0.0462732676183376,2.797467073582874e-06
366.0,1003,264.8115151865904,366.0567834211851,0.8366392988241614,274.8865190423469,S01_1,35.11191927037682,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.4877832179344265,0.3691927314657808,0,0.0149892933618843,0.0576119379906163,2.6910013888692063e-06
367.0,1003,251.6197701504154,366.9929822386183,0.7837494266608761,273.68163256477567,S01_1,48.337529289370046,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.4516418499508809,0.3567077385967605,0,0.0149892933618843,0.0563036959762081,2.9190383022148217e-06
368.0,1003,237.53960669238856,367.8989730742975,0.8361193817121999,273.68163256477567,S01_1,62.44687150472596,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.5085068996580162,0.4167439116928729,0,0.0149892933618843,0.0594509641332303,2.792306132418704e-06
369.0,1003,223.40532047554328,368.89852384591455,0.8396981081828917,274.15487784928234,S01_1,76.61660399158441,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.4821481670633577,0.3630224855370916,0,0.0149892933618843,0.0622971090394316,2.924565931366817e-06
370.0,1003,209.7351202995872,369.891577467892,0.8122339987055961,274.15487784928234,S01_1,90.32288529224786,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.4653777385347827,0.3692117905001535,0,0.0149892933618843,0.0642122176617888,3.189791716678612e-06
371.0,1003,195.60489273250437,370.9180491716157,0.8395671673936604,274.15487784928234,S01_1,104.49040818027916,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.4949811497235143,0.3991463685381867,0,0.0149892933618843,0.0680893744120961,3.2343131865670325e-06
372.0,1003,182.39282461681427,371.6469663821046,0.7842098305399408,272.5796025645729,S01_1,117.72378741982756,0,120.0,315255906#1 315255906#2 315255814 ET03 S01,S01,S01_1,130.11,13.89,"299.82,363.40 286.53,364.20 260.68,366.41 234.26,368.11 190.76,371.27 179.44,371.78 170.01,371.86",0.4503088390008811,0.3512009664011015,0,0.0149892933618843,0.0710847675200974,3.760488078962139e-06
322.0,1006,503.9597679358916,477.1660675947587,0.3434427765632334,217.8561064368581,315255906#1_0,17.424423881899564,0,135.0,315255906#1 315255906#2 315255814 ET03 S01,315255906#1,315255906#1_0,29.29,13.89,"514.65,490.92 496.68,467.80",0.5326530194819704,0.3769731020639968,0,0.0,0.0173172048396937,3.879557296038617e-06
323.0,1006,501.4407850601274,468.721365438829,0.4868364636671189,217.87155214966432,315255906#1_1,25.639688853663397,0,135.0,315255906#1 315255906#2 315255814 ET03 S01,315255906#1,315255906#1_1,29.29,13.89,"517.18,488.96 499.20,465.84",0.5576811115550646,0.3961929739529883,0,0.0,0.0154129629236641,2.0326573495429043e-06
326.0,1006,476.3186990501642,444.9480148284168,0.7287214514809579,229.3817044748913,315255814_1,2.378224503860752,0,135.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.4820461092177745,0.337033890867745,0,0.0,0.120193807437868,7.202018507324365e-06
327.0,1006,467.38681875335465,436.22254353006286,0.7399052735625525,225.6697394996591,315255814_1,14.863973477006772,0,135.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.4862567063929899,0.3827551622605407,0,0.0,0.1211249692589599,7.1223783831169835e-06
328.0,1006,458.5667314210926,428.0262294300358,0.7136404318519154,228.1487417997934,315255814_1,26.906508660312568,0,135.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.4660256250359088,0.3669779193609734,0,0.0,0.2026443216388643,1.256698610794344e-05
330.0,1006,439.3261091687573,412.0217690377386,0.7336120468628816,232.13002822603323,315255814_1,51.94697090346337,0,135.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.4712073249182193,0.3614438294374741,0,0.0,0.1464592022830922,8.745642020599534e-06
331.0,1006,429.8875986020018,404.5602984832594,0.7129795749369421,231.06522587385615,315255814_1,63.9783542625528,0,135.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.4690684286985328,0.3786565280587942,0,0.0,0.1417699601613684,8.756119467340889e-06
332.0,1006,419.8869250770986,396.6260582252997,0.7567088303867654,232.36142494698905,315255814_1,76.74765979335508,0,135.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.5038388907381274,0.4024817293335085,0,0.0,0.1405032735305331,8.071346565226286e-06
333.0,1006,410.1418283698133,390.0252128060488,0.6974618404915166,235.88823415503552,315255814_1,88.51718458238103,0,135.0,315255906#1 315255906#2 315255814 ET03 S01,315255814,315255814_1,92.36,13.89,"478.02,446.61 463.74,432.66 449.74,420.12 433.91,407.81 421.00,397.38 406.96,387.87",0.4482075120330999,0.3441268255116926,0,0.0,0.1369014484328572,8.678244647460399e-06
334.0,1006,398.57604799651807,384.99665365085406,0.7684312267063746,250.6513038764583,ET03_1,1.7943031347146512,0,135.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.5185549645810414,0.4254468796256252,0,0.0,0.1423912777927578,8.030866787870649e-06
335.0,1006,387.0891514716934,379.4563968505095,0.7636269670358479,244.9191855803908,ET03_1,14.680350795420226,0,135.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.4776193839917049,0.3536130470151744,0,0.0,0.0989271211909867,5.54333283006366e-06
336.0,1006,376.0007017714842,374.969901815508,0.7165190645455923,250.0979596110235,ET03_1,26.77146231205324,0,135.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.4547654727190584,0.3652848676907517,0,0.0,0.0572922656678497,3.4232476245341073e-06
337.0,1006,367.0162939826404,372.0507554854185,0.5660382711048629,253.73326440583315,ET03_1,36.32324145829472,0,135.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.3989198121492002,0.343988505345754,0,0.0,0.0242793894718823,2.1985225494047138e-06
338.0,1006,361.6515433023234,370.8891325654974,0.3287828347707145,258.10384372795374,ET03_1,41.87138402235693,0,135.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.3520411072146711,0.3497767263528052,0,0.0,0.0049295884631671,2.4450632213945513e-06
339.0,1006,360.4973927116957,370.6614583278931,0.070429898768108,258.8407888831609,ET03_1,43.05987404620637,0,135.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.3406434980879041,0.3726799760687438,0,0.0,0.0007822018163535,1.536492367673756e-05
340.0,1006,360.33497816211127,370.6335382353533,0.009866432113076,258.8875701972616,ET03_1,43.22636805432623,0,135.0,315255906#1 315255906#2 315255814 ET03 S01,ET03,ET03_1,51.78,13.89,"400.17,385.78 389.06,380.32 380.89,376.74 370.67,373.04 365.61,371.67 360.49,370.66 353.46,369.46 351.98,369.27",0.4474963051238321,0.4490112941616696,0,0.0,0.0002008539269992,0.00011806566748
